2015,Canada,310924241941
2015,Italy,298701429784
2015,Australia,254446138750
2015,Mexico,251819320825
2015,Spain,226621588914
2015,Turkey,217777232504
2015,Russia,217771289907
2015,Saudi Arabia,188690869788
2015,Netherlands,162628754932
2015,Switzerland,125261889909
2016,China,6887399014699
2016,United States,3727858488920
2016,Japan,1117469993798
2016,India,1042656087359
2016,South Korea,614696498487
2016,Indonesia,581246494714
2016,Germany,460645948347
2016,Brazil,431626636630
2016,France,340249848211
2016,United Kingdom,338023517972
2016,Canada,320562893441
2016,Italy,307363771247
2016,Australia,262588415190
2016,Mexico,260884816375
2016,Spain,234100101348
2016,Turkey,226052767339
2016,Russia,223215572155
2016,Saudi Arabia,195106359361
2016,Netherlands,167507617580
2016,Switzerland,128894484716
2017,China,7403953940802
2017,United States,3858333536033
2017,Japan,1167756143519
2017,India,1100002172164
2017,South Korea,645431323412
2017,Indonesia,611471312439
2017,Germany,474465326798
2017,Brazil,448891702096
2017,France,350457343657
2017,United Kingdom,347488176475
2017,Canada,330500343138
2017,Italy,316277320614
2017,Australia,270991244476
2017,Mexico,270276669764
2017,Spain,241825404693
2017,Turkey,234642772498
2017,Russia,228795961459
2017,Saudi Arabia,201739975579
2017,Netherlands,172532846108
2017,Switzerland,132632424773
2018,China,7959250486362
2018,United States,3993375209794
2018,Japan,1220305169977
2018,India,1160502291633
2018,South Korea,677702889582
2018,Indonesia,643267820686
2018,Germany,488699286601
2018,Brazil,466847370179
2018,France,360971063967
2018,United Kingdom,357217845416
2018,Canada,340745853775
2018,Italy,325449362911
2018,Mexico,280006629876
2018,Australia,279662964300
2018,Spain,249805643048
2018,Turkey,243559197853
2018,Russia,234515860496
2018,Saudi Arabia,208599134749
2018,Netherlands,177708831491
2018,Switzerland,136478765092
2019,China,8556194272839
2019,United States,4133143342136
2019,Japan,1275218902626
2019,India,1224329917672
2019,South Korea,711588034061
2019,Indonesia,676717747362
2019,Germany,503360265200
2019,Brazil,485521264987
2019,France,371800195886
2019,United Kingdom,367219945088
2019,Canada,351308975242
2019,Italy,334887394436
2019,Mexico,290086868551
2019,Australia,288612179157
2019,Spain,258049229268
2019,Turkey,252814447371
2019,Russia,240378757008
2019,Saudi Arabia,215691505330
2019,Netherlands,183040096436
2019,Switzerland,140436649279
2020,China,9197908843302
2020,United States,4277803359111
2020,Japan,1332603753244
2020,India,1291668063144
2020,South Korea,747167435764
2020,Indonesia,711907070225
2020,Germany,518461073156
2020,Brazil,504942115586
2020,France,382954201762
2020,United Kingdom,377502103551
2020,Canada,362199553475
2020,Italy,344599128875
2020,Mexico,300529995819
2020,Australia,297847768890
2020,Spain,266564853834
2020,Turkey,262421396371
2020,Russia,246388225933
2020,Saudi Arabia,223025016512
2020,Netherlands,188531299329
2020,Switzerland,144509312108
